9050.09569140,59906.6915053,720.168663151
9034.77459284,59859.8295514,630.217677955
9135.30761742,59915.4035678,663.790135214
8965.05387969,59832.7334397,623.425246484
9112.11821443,59980.7623999,830.322347875
9178.02792413,60002.4236060,808.814308400
9172.46531141,59959.8644360,724.764743191
9148.67682420,59941.9282416,714.721011577
8979.08776645,59840.3901082,631.753071835
9112.74063801,59898.5708781,646.586154572
9120.08358665,59980.9994422,825.014779666
8987.53237170,59892.0685845,745.073373617
8963.46130087,59840.4224092,642.135427807
9017.07608842,59913.2770414,765.523849179
9252.56363233,59986.6799156,673.358433027
9099.18394997,59966.0385240,810.938325747
8986.17264501,59875.1999099,712.584304895
9099.06386539,59954.4687058,787.012035765
8980.55657419,59837.9145532,633.012748583
9112.13797201,59949.0054936,764.936520939
9163.31228100,59941.5439838,710.114231027
9098.10080313,59962.5875177,804.435144097
9101.77852409,59888.3955176,647.589657630
8986.01111535,59879.6974286,722.468982120
8921.48388092,59837.1548993,672.794743550
9092.22837210,59901.3905741,682.529257334
8976.81846898,59889.4971678,749.055921463
8956.48316806,59872.1711045,722.184226751
9158.95984514,59940.2172961,712.146677381
8971.75888502,59889.2240620,751.239100370
9247.47352846,59973.6308283,673.021910799
9092.05792693,59873.0681970,621.923948296
9136.87724876,59953.9719337,756.889159794
8939.54122412,59852.7180628,694.572397456
9194.60610077,59969.2558573,728.696301943
9209.44895429,59999.0535309,770.388299255
9067.85443268,59922.5387940,743.515128599
8908.49616508,59819.5067751,642.145593770
9151.96046399,59956.3280569,751.290078816
8934.09568127,59859.6601841,713.683640144
8881.22506768,59818.5502047,657.454928685
8870.73784522,59850.0077509,731.557762250
9014.65987905,59895.3726125,732.370131519
9102.33745137,59892.4481874,655.578725336
9069.05841601,59923.1382397,743.549380610
9010.92526994,59865.0019179,672.802830315
8994.71402999,59885.0165508,727.013104464
9230.45320938,59933.9262643,621.837755786
8886.63478678,59800.8993729,614.993076886
9050.05499108,59864.1352062,637.581545848
9077.51363495,59907.2247617,703.799048498
9178.48365516,60004.0809093,814.275398170
9054.41438368,59918.9438762,746.493716596
9079.51185647,59957.9267428,810.041591003
9207.02986930,59944.4474759,648.882364175
8895.58152673,59834.9674072,679.324485996
9133.31595164,59912.0295225,656.615738719
9185.85856638,60017.1644270,830.344365963
9094.92147539,59879.0026025,617.956114526
9071.19302003,59940.9578940,778.401369385
8962.09279459,59887.6185341,752.103104748
9141.76774070,59951.3117105,740.694349417
9171.12270353,59917.0158355,635.211756301
9116.71927156,59904.9509523,656.085777336
9054.80189716,59882.7408314,661.673627165
9250.96717452,59964.7180265,628.728575841
9086.22167802,59952.2323559,789.645468666
9122.70355310,59903.9149142,648.285716324
9011.38975158,59889.2994800,717.293786118
9080.31418527,59921.0116168,725.692928455
9235.26552854,59991.9897618,710.639056035
9110.04850097,59966.6780121,800.556791416
9162.79867849,59980.4659604,780.368496611
9042.58455382,59932.0461982,783.159382026
9055.39382118,59931.0755267,763.390509041
9182.93488242,59985.010306,756.974587827
9078.87040117,59908.9100793,687.507777665
8915.96847868,59860.3687218,721.361254776
8904.38239718,59854.9759439,716.684231370
9071.17368198,59881.2950538,624.359599392
8875.59431891,59851.2289924,729.104675568
9000.29284894,59857.9820449,644.584439967
9012.55530588,59898.2326594,730.321569578
9066.44640515,59931.3546278,754.734411503
9100.81669955,59965.7068676,804.518119754
9204.82951790,59953.9471612,655.436902953
9054.13103445,59910.8971159,715.632888148
9221.18487731,59995.2042069,726.475738968
9244.91283934,59964.9887604,620.664673237
9023.39755024,59858.0687291,621.132059964
9214.74487558,59945.0779880,622.040196503
9183.87624257,59916.2765441,620.507502124
9225.80556536,59971.3858917,687.876251004
9192.69150108,60006.1448654,799.838413271
9027.43367341,59872.6369752,663.235625296
9102.37116167,59908.7396214,675.566159539
9182.61691894,59992.4258520,782.899312683
9229.46840843,59981.6398026,704.883327127
8985.98246072,59882.4356451,721.603599834
8964.47244912,59888.0312344,748.833271452
9094.39904874,59897.7344166,656.308735828
9058.78615490,59894.1055968,682.136852131
8991.83434795,59887.5723036,730.334094494
9083.06745766,59907.1535538,687.767748372
9142.39419798,59963.7244017,765.312966023
8968.19228684,59834.0563004,619.015737564
9137.87858180,59951.3667993,739.958572578
9111.78259724,59946.5769853,753.246314002
9082.28464440,59917.4927795,713.020528857
9065.94475950,59954.6210165,814.735509001
9157.36182179,59958.0981328,742.929686580
9212.76558852,59959.9304830,681.116416878
9254.72865578,59975.4778599,659.595158691
9162.55784024,59990.9882371,803.805769292
8917.01765790,59819.6745398,628.044351057
9016.21110650,59912.3204762,764.293113503
9035.92336606,59933.9753847,794.230839851
9028.59244730,59888.8750852,701.297595931
9097.49072625,59949.4414730,773.884532468
9211.58152034,59999.5365047,764.491819785
9108.38344238,59897.1988749,648.345640276
8879.15120096,59831.9648070,682.141022316
9143.20652340,59900.1114373,623.205523736
9090.61870514,59936.8484327,752.280615875
9157.62524212,59997.9477075,823.973967558
8913.02092129,59870.7146791,750.092091561
9162.03508601,59982.0743020,786.280478466
9046.34490612,59858.9953768,618.392716452
9179.73356769,59929.8509941,658.818624815
9041.03938736,59936.9661974,795.443605100
9079.95357675,59872.0806750,615.852580744
9105.94107838,59971.6147829,815.732165872
9018.34649448,59910.1796375,759.779445567
8929.61242352,59854.3702329,705.386644105
8942.94877762,59876.8221024,742.230326274
9208.10280486,59969.6128063,713.784449912
9194.99961593,59915.8350015,621.727927329
9119.43984048,59928.2472271,715.164526942
8909.11632064,59861.4399720,733.227849427
9090.44047350,59903.7539865,687.912170511
9060.94535381,59858.4518183,616.090125380
9099.84007751,59873.0538382,615.696269984
8854.70321187,59830.7211685,700.161285267
8988.04838498,59881.2666820,719.861112989
9178.80139408,59929.5773387,651.366643833
9055.51313961,59904.9395609,709.511106809
9146.00844852,59911.0302520,644.739488838
8965.63395837,59854.4341303,672.105977802
9130.00751254,59939.6190798,722.182158204
9161.86732869,60008.9387135,842.413558639
9127.98292958,59965.2667117,782.903295386
8955.59618283,59853.2684924,676.895526936
9211.83466293,59986.3279692,733.246954622
9218.50561244,59965.0042315,679.326783063
9109.22603763,59886.2676095,620.937290342
9024.01832604,59888.1710255,702.860814075
9072.97724425,59887.3477530,653.503561400
9172.75412980,59970.7512258,747.041777708
8906.38408908,59848.2771851,703.186919148
9190.74578631,60011.0160475,812.134451606
9035.24510656,59929.5044359,785.013456867
8960.04412849,59867.4728581,702.638242028
9101.49588795,59911.6070915,681.163735197
8921.52497417,59859.9708381,717.200622299
9083.22677084,59899.0727664,664.699110317
9001.18259170,59850.9917601,633.104334741
8988.86861882,59902.6299090,766.633332588
8928.66237478,59876.1637099,750.666141380
9058.55962990,59882.4591642,651.933672360
9082.17284486,59949.2900499,786.221983422
9069.09324827,59899.1288772,680.526213688
9088.87654969,59944.6640668,769.533742932
9046.64377052,59867.1547361,629.759556253
9032.12082604,59878.4925283,670.126834306
9042.99147924,59913.3601102,739.542359278
8873.53080344,59835.6432960,692.797119629
9016.14667393,59873.4015646,674.196295023
9142.57268823,59980.2907862,803.754233916
9225.67696349,59973.7644283,689.996497615
9124.26301410,59901.9228239,635.990687607
9071.86325015,59957.7689208,816.271343874
8986.47587824,59875.0992032,702.347917334
9031.76949754,59866.0854723,641.023919715
9186.77856116,59985.2553103,761.469240654
8981.23959193,59851.8347977,645.970609486
8921.17293713,59819.6865296,615.261724146
8905.63456007,59839.4161103,676.978929589
8957.67979775,59847.8879705,654.960239684
9271.41439984,59980.9908821,616.899947107
9084.03540863,59880.2490396,613.746164437
9211.82531917,59999.7012948,755.616732348
9219.14026055,59986.4927221,715.906537259
9190.05234174,60017.7481882,825.846353587
9158.35231441,59983.3785253,787.847069112
9088.66300042,59969.0051642,825.056734751
9052.88433990,59933.8830615,773.435405293
9241.88014232,59988.9993820,686.556157859
9126.66025204,59953.2505716,749.339327641
8952.01524193,59873.4604258,723.013091280
9122.82530745,59971.9926517,798.818646638
9071.54715941,59866.6361631,616.134861804
9115.86103832,59888.9882210,627.883946846
9128.30017848,59958.1902446,766.822782847
8953.52496808,59856.9120666,688.077129051
9009.82355961,59880.8624246,703.145953555
8903.39609967,59839.8545020,686.464146559
8978.30199434,59895.6554248,760.915195312
9124.21274178,59886.7779984,615.941809680
9112.10049083,59915.3679063,688.564463384
8910.93981862,59831.1338281,660.408505804
9099.60627772,59884.6843473,630.405451516
9231.59435454,59954.9955563,655.802100204
8934.39640575,59854.5114563,699.055625641
9121.75901015,59979.4450611,820.936153593
9126.87623913,59919.8163245,685.138604917
8950.53955383,59826.2424281,623.436495273
9206.90747414,59938.5902222,650.769361544
9127.74697803,59962.4551254,777.503517993
9120.12765228,59977.2192461,816.092613704
9198.84275570,59969.9234465,722.477428256
9187.43440720,59942.9515344,688.249878357
9160.25529102,59919.0846695,658.896988871
9114.93480814,59901.3546469,658.858489023
9124.40212912,59908.6523952,666.093866637
8956.99844062,59880.8909443,741.032459023
8942.07709371,59882.7698055,754.866150488
9226.25613383,59986.2560582,728.873807108
9261.32604660,59965.3391366,647.556548056
9003.89133282,59852.4815060,647.865042518
9264.78462818,59959.9632653,633.273673454
9110.74988397,59980.8437095,832.574335820
9104.03454407,59920.9869098,710.472541742
9226.98693383,59964.9384556,686.586584145
8959.34807912,59827.5989912,622.633229307
9196.91944890,59939.5529754,670.410342402
9004.92133588,59903.7236882,757.618042617
9090.85928708,59908.9385066,695.846555630
9120.79521435,59978.3415888,818.691474873
8994.12610450,59856.6511285,656.372446253
9237.60363685,59989.3642197,714.831835777
9001.90779394,59903.4562953,758.612716682
9128.16200855,59946.6518674,740.881113468
9014.26342393,59906.0896875,752.378436841
8932.41360848,59871.5405719,737.814000579
8994.14618723,59874.9474996,699.943370824
9254.13767772,59961.0852201,639.598541900
9063.45331417,59916.8385328,730.338842354
9069.60986800,59874.7710189,630.892028981
8928.43270964,59838.3776571,662.875892097
9220.91168717,59982.6488964,722.560932129
8906.83897420,59855.2085621,717.285646455
9091.18493417,59876.8759069,617.317437644
8870.00889603,59853.3851516,740.176564113
9076.21738404,59953.5602815,803.295182371
9189.37952065,59967.2686709,727.279056462
8889.13501107,59826.2440468,660.914034911
8876.71107061,59828.6602109,677.533414669
9278.66043088,59977.4149455,615.134712113
9044.80850139,59943.1291450,803.756573618
8902.35795772,59820.6935466,627.885490802
9222.12862497,59992.2888440,727.803986138
8873.57256799,59846.6684685,717.569397736
9094.24581541,59891.9190271,628.927880027
9139.53198864,59970.5968533,781.569234813
9171.76572745,59947.5703031,691.647750201
9059.56373022,59937.6944531,775.265160674
9085.17856194,59917.8491760,701.376112626
9208.85104841,59965.4113177,685.263709475
9177.23670982,59969.0355714,732.509016439
9203.64619526,60008.8547500,788.366200226
8881.18813055,59853.3978083,730.842188670
9148.79849559,59911.6305992,623.460569051
9082.94979638,59910.6058810,684.821674845
9224.18970189,59958.6051586,650.972778873
9071.02737869,59927.8428269,740.557430521
8930.70985484,59833.2136345,636.227470225
8964.89942764,59892.6965404,759.569650656
9159.86264353,59951.9100105,714.663054627
8924.42590928,59841.5888681,680.114343165
9020.48679894,59865.9316647,667.075231867
9123.67696369,59955.7370004,768.253181162
9242.67611737,59934.9770735,614.039705180
9162.36201022,59923.3054618,672.878293422
9206.56784448,59961.6176566,703.809530117
8896.73933742,59854.0504938,725.409929197
9181.19315371,59955.3818642,719.021339168
9160.73539601,59925.2255434,677.203420551
9140.39175605,59888.4155104,616.031704090
9088.70485174,59954.5773256,795.585059016
9119.25520394,59894.1089284,644.385311992
9184.75150335,59915.1790394,639.004285777
9145.87509887,59900.1180659,635.303578584
9159.62359425,59949.7936677,732.054936579
9022.00326209,59856.7020301,646.183548891
9206.46707472,59991.2648896,760.501192892
9156.77275433,59953.0337809,740.985608370
9134.03891956,59912.3187980,642.722130889
8978.17468406,59897.8023176,763.796837776
9125.77197394,59918.3499125,666.385074062
8977.48861336,59888.3072487,741.731874329
9078.57969000,59960.6987667,815.433958526
9008.70862175,59862.9443347,650.623622792
8977.64348623,59892.6346794,751.772084570
9090.80219566,59926.6408161,721.512411013
9134.93879762,59919.1925668,658.521271929
9083.54578855,59892.8982209,643.212780075
9030.58011695,59927.9437046,783.483621130
9144.19601484,59905.5739540,616.642095982
9046.90365534,59926.7573547,763.928427589
8912.53971561,59849.6731489,695.760025632
8895.94516471,59817.0754384,626.297058489
9196.53724911,59971.6166979,714.089787259
9170.74653679,59957.7985183,716.270091240
9029.12314568,59879.2647712,669.548452073
9193.34471410,59924.5658552,612.812275507
9126.79784382,59905.9581399,635.175126654
9167.40103520,59927.3793985,659.988265678
9054.29741267,59866.2556121,624.544945191
8881.90487678,59826.8355618,667.261651849
8876.24429958,59853.6743654,734.013574885
8997.56961193,59864.9164932,671.665545111
9052.77083250,59912.2419543,730.607045688
8893.87514651,59847.0548131,706.723311409
9108.63862759,59923.2842726,704.829782909
9161.69040815,60005.9469793,836.487697888
9060.37073625,59935.8904030,773.874495014
9023.32500058,59905.9474834,743.492503392
9158.68074077,59976.6534313,780.909064037
9067.81524057,59952.7754555,806.805708153
9176.74062952,59919.9147026,636.279806797
9178.48107664,59926.2249903,649.423900562
9157.59412006,59991.2054872,811.230592858
9155.11241078,60002.4213393,835.682861678
9113.33466540,59936.4534340,740.047520633
9100.79570194,59946.4043717,770.188174962
8923.62402846,59814.4144014,625.160684570
8924.71233863,59856.5326389,713.858868621
9147.97935559,59966.6215098,777.743641896
8927.22515068,59821.8552117,639.174534636
8932.65657243,59878.3536218,753.955691432
8899.98042316,59831.2463647,675.461041924
9141.84839246,59933.6039728,712.767057549
9036.95583209,59914.3705394,753.657931952
9134.35827857,59889.5723892,628.338691697
9158.46049715,59946.5145704,729.101182701
8991.62684691,59846.2159679,647.982808201
9102.63174863,59973.2640149,823.003549406
8881.18141753,59820.1867352,662.488362716
9094.84697592,59956.6412979,795.109535714
8891.37132751,59800.6629830,615.640285517
8851.54988119,59834.3057483,709.836497265
9250.65559321,59947.8703940,632.068286154
8980.05357138,59856.2827498,674.799132309
9025.37037226,59894.6882888,716.387363307
9100.64659778,59903.2364094,668.023725100
8908.31256452,59864.1047009,738.744674647
9221.35280691,59951.0235145,649.903085873
8930.61870567,59878.1175849,754.284431917
9082.17567124,59904.0009801,685.699957891
9111.47880923,59962.8597475,790.962245791
8952.33070259,59833.5506403,635.597475813
9152.60598906,59986.8199783,807.279430564
9141.04519427,59912.7405363,651.989509133
8903.96046432,59818.7849203,635.700180880
9159.76541093,59963.2774830,749.020956684
9082.28902431,59918.1009048,717.314199204
8976.52958196,59846.4360574,646.106887813
9017.44030867,59857.5945677,641.707965745
8876.78088873,59810.2708788,634.111695481
9088.36254347,59905.5178545,684.120780832
9029.94113828,59850.2525932,613.743762976
8885.52146763,59862.1172094,748.759059991
9174.64894283,59932.4027758,666.033972338
9067.00663300,59908.7066677,707.436351363
9123.38705587,59971.9934878,803.239749450
9016.12560507,59885.9767166,710.287492042
9139.37784479,59990.7489397,832.723663281
9121.36723687,59968.9892410,797.540040701
9278.57162457,59965.4728729,619.870788689
8910.55294032,59827.3420331,654.610987447
9132.25733813,59919.7562224,683.391274942
9103.56588773,59886.4278663,635.952593347
8958.76522641,59828.9031307,625.355107157
9013.73937501,59911.7004036,766.975266845
9005.37984401,59898.2412338,745.516094082
9062.17487315,59933.1742717,768.259661217
9053.36411451,59908.9930643,726.988935871
8908.05827828,59857.4907598,723.434351325
9161.62187774,59939.1558071,702.894501133
9043.51060514,59860.4216612,631.976225960
9201.11294801,60009.6127315,800.686952074
8954.30181509,59850.6271872,678.518840751
8904.21946858,59844.0661809,698.070967756
9216.35695984,59919.2525428,615.334385996
9136.02176202,59884.6418105,614.033318132
9053.74941835,59912.4953939,735.572793316
9005.25351572,59836.3496635,614.480678984
9239.59239243,59980.0887624,704.365097919
9153.50684845,59911.8431815,655.902203543
9218.71275349,59959.6086351,689.717144965
8918.52864105,59848.1215761,699.134070214
9240.74537188,59956.7811734,661.118095609
9214.75289377,59963.3279855,700.557560211
9150.85453542,59979.7864259,800.690310953
9075.50690870,59919.4871336,730.964329959
9188.02304534,59919.6413744,646.818513878
9060.32475859,59889.7225610,685.035526898
8970.66561084,59877.2244025,723.305408928
9099.34576497,59883.5780673,638.289173712
9101.38088365,59934.2291238,744.055445859
9069.74749495,59936.1301661,761.715641229
9260.60595736,59978.7839676,632.219440142
8890.66495571,59829.9068434,659.868751928
9140.10805676,59929.6002287,672.315212986
9004.99592690,59898.0871177,737.980179650
9167.55946152,59954.4967331,707.511754788
9046.06554946,59929.8507880,770.868587445
9143.54441873,59960.0708768,748.454471421
9204.80949479,59967.4966963,687.393742513
9050.98375498,59897.4329242,685.497630828
9058.84391489,59906.5321560,699.232823004
9082.27802584,59957.9899167,804.317660159
9139.47822847,59954.5512289,736.632577350
9166.13941214,59975.6501725,757.872987336
9161.69675675,59942.6260579,685.805049584
8982.73593838,59882.9432635,721.559540660
9263.53147538,59987.8097765,646.997820116
8979.39956805,59868.1838653,689.741948410
9161.58740635,59985.9696053,790.392175863
8971.15022801,59843.5696833,634.499217658
9076.16518239,59890.3911530,647.432920862
9052.40868390,59937.0232800,781.709513583
9057.45349230,59948.0685429,804.362573860
8873.33539783,59854.5648007,740.052737147
8982.25157414,59901.7117248,770.457862236
8879.13264749,59849.3492326,721.937402998
9055.97894150,59892.2104856,674.148319156
9028.84737212,59898.5311484,716.078212431
9205.65664225,59942.3958341,635.835998085
8873.67974928,59842.8667132,710.536290620
8942.82851297,59870.4640341,724.502491670
8901.74948251,59842.6268676,688.521922006
9155.55804462,59922.7105619,652.146916641
9136.17513718,59949.4065857,738.061950508
9159.37054632,59990.3849586,806.299456590
8935.59899815,59834.3398881,649.266828891
8924.90298336,59817.4140441,615.780266261
8984.34960195,59881.0407398,721.655829935
8969.16313292,59835.1076963,624.224104959
8985.83324611,59851.8079709,649.131330972
9102.18906076,59971.4837154,818.889894027
9147.97760065,59898.2468306,613.521301846
9086.09935978,59947.5976769,779.644426528
9242.02016948,59962.9690678,651.958299203
9218.92409281,59961.3711815,676.595748783
8887.94595903,59846.8389303,710.820308976
8894.88314643,59812.7480091,626.190259982
9154.36153400,59968.6759732,768.677612594
9165.73754137,59910.8091853,626.298828290
9194.00139232,59989.1700909,763.274925618
8917.42836279,59833.2572005,658.442387743
9232.59608765,59987.1598395,712.173796807
9144.19119060,59991.4753321,824.925986989
9137.62271329,59904.9744834,622.264293930
8896.70594681,59824.3168749,646.382145492
9154.66233680,59926.8881073,661.634524563
9092.66418557,59912.6098585,686.318931407
9121.63751099,59896.9609902,619.299727716
9219.27405378,59951.9331553,637.808407066
8868.21135074,59832.1563236,687.321114174
9128.41181217,59968.7765353,786.621786409
9134.68851249,59981.3420310,812.547022150
8998.71499604,59909.3258169,772.846601766
9155.17613071,59937.1770726,686.151293947
9048.72340263,59923.6668038,754.100579415
9136.10865619,59951.8302067,738.495702919
8870.56521153,59842.9050049,712.207907567
8944.52321687,59839.6933300,647.714258413
9129.70521562,59945.9537120,738.787185576
8972.00783749,59832.5073726,619.619945395
9094.34588593,59890.2909421,647.633536318
9131.62042021,59889.8179172,614.013515510
8961.87790155,59872.5876506,717.409801933
8995.48304408,59864.3198671,677.007216812
9009.11214376,59852.9793729,641.006111184
9224.11595303,59933.4065770,613.262131535
8964.56849423,59867.6624927,704.017336002
8954.90004029,59888.2233985,757.953954101
9229.40117696,59979.8218822,700.020061288
8920.76446408,59813.8747583,615.933364699
8915.18214005,59833.0011718,662.699289907
9166.53131760,59962.8539128,741.533285074
9208.36064954,59952.4031370,670.550657245
8971.92862640,59881.3651597,731.734601371
9172.91262446,59971.7695914,751.965780231
9087.65552759,59892.2645030,657.682364837
9056.47135197,59944.4368670,797.752739249
9127.57920015,59901.5263728,643.115452379
8981.35492377,59850.5787162,654.814802126
9077.10199966,59939.4535264,765.382092642
9004.71273311,59884.6666163,706.050997435
8943.32525510,59844.9751125,659.938319794
9154.98780393,59932.6872938,671.326189974
9003.68548558,59907.9766709,764.547866918
9106.98861952,59913.4183920,671.312457478
8931.60181436,59852.3491171,686.932230989
9079.92747670,59906.5882382,679.982481698
9033.44570264,59872.2703883,646.448443312
9214.05103388,59967.2779655,681.409100260
9064.22092898,59953.4707514,811.641428271
9142.53322153,59951.4661429,728.811245214
9133.60821333,59913.8646898,645.531373008
9121.92460745,59981.2221300,821.917225050
9051.19095634,59873.4247715,630.379331640
9030.36503807,59860.6797977,622.488870150
9065.76264241,59915.5172447,715.759323643
8871.74028863,59851.7876536,732.970221315
9000.11701226,59848.9673647,620.810432675
9019.74045567,59879.6906538,679.603705606
8892.82760326,59815.1914596,621.350707220
9081.30051823,59907.6957741,681.365208041
9168.50550217,60007.7707100,830.861889773
9139.38815063,59981.4553607,806.504146856
8904.47971935,59830.8839425,653.731883966
8889.15159856,59830.9889860,664.527786659
8927.45662929,59835.7779081,647.681457306
9084.51478325,59961.7542053,812.011695457
9083.21132645,59916.2686114,699.459280760
9112.13089246,59934.6446853,716.358563656
9077.10150734,59941.7641806,771.307247362
9087.09808637,59889.5201595,628.098457161
9045.44795746,59872.1509265,631.837758230
9005.97905948,59859.7164011,642.411697600
9201.85629795,59958.9757822,675.814042173
8856.39301433,59835.0157756,706.018258226
9210.76274360,59980.0058352,722.732184415
9120.58784131,59895.5521360,630.522977160
8903.46786039,59850.1095200,709.064561574
8959.37634739,59857.3401122,682.182869463
9232.58316281,59950.3411396,633.942573284
8928.17884950,59834.2365187,653.472390721
9205.88350794,59984.8797673,738.911554264
9094.84405793,59920.4699237,710.632102633
9056.33861529,59874.5714844,640.672759411
8887.85504765,59831.1770709,674.616418031
9087.23078084,59942.5798998,767.366731271
9103.75138870,59931.9971406,728.065942699
9031.07093864,59852.4876888,616.103015436
9046.16762414,59893.6981114,693.070791666
